"Sample_ID","Site_ID","Site_Name","Latitude","Longitude","Elevation","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Dex","BaseShift","SlopeShift","Residuals","BaseCurve","CH4","Instrument","d18O.off","d18O.off.pw","d2H.off","d2H.off.pw","d18O.oc","d2H.oc"
"22-155_YELL5-010-3","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Soil","2021-08-24 00:00:00",NA,"2021-08-24 00:00:00",6,NA,0.05,"no depth info given; deepest sample",-116.3084833876,-14.1586520755,NA,0.503833955460042,0.0467745044239157,NA,"SPATIAL",384,"YELL5",-3.03926678360001,-1.03745,-1.21955,-0.1368,-3.8203,-0.10955,"HIDS2046",0.0350760933710295,0.742693280897805,-0.313371394072272,8.36229108475776,-14.193728168871,-115.995111993528
"22-155_YELL5-1020-1","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Soil","2021-08-24 00:00:00",NA,"2021-08-24 00:00:00",6,NA,0.15,"no depth info given",-105.0271806351,-10.8632032578,NA,0.458135611508894,0.0409049567222929,NA,"SPATIAL",384,"YELL5",-18.1215545727,-0.850450000000002,-1.0923,-0.10455,-2.31255,-5.00000000001055e-05,"HIDS2046",-0.0234842054013412,0.741956608031187,-0.321221690402834,8.36238122118186,-10.8397190523987,-104.705958944697
"22-155_YELL5-1020-2","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Soil","2021-08-24 00:00:00",NA,"2021-08-24 00:00:00",6,NA,0.15,"no depth info given",-92.118073035,-9.4100259657,NA,0.429193311877434,0.0411750302344637,NA,"SPATIAL",384,"YELL5",-16.8378653094,-0.802199999999999,-1.0008,-0.0818000000000003,-1.8503,-0.00255000000000005,"HIDS2046",0.0385520574813598,0.741788281237043,-0.321074884308591,8.36237953262275,-9.44857802318136,-91.7969981506914
"22-155_YELL5-1020-3","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Soil","2021-08-24 00:00:00",NA,"2021-08-24 00:00:00",6,NA,0.15,"no depth info given; deepest sample",-106.4286619235,-12.4257717961,NA,0.483092710458494,0.0460073304848283,NA,"SPATIAL",384,"YELL5",-7.02248755470001,-0.636700000000005,-0.787550000000003,-0.10305,-3.04855,-0.1273,"HIDS2046",0.14485830144792,0.742161953267176,-0.315331605997433,8.36231356168322,-12.5706300975479,-106.113330317503
"22-155_YELL5-2030-1","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Soil","2021-08-24 00:00:00",NA,"2021-08-24 00:00:00",6,NA,0.25,"no depth info given; deepest sample",-123.5879955991,-14.0756472671,NA,0.524894726154216,0.047954632935221,NA,"SPATIAL",384,"YELL5",-10.9828174623,-0.245200000000004,-0.438300000000002,-0.0780500000000002,-1.73905,-0.0173000000000001,"HIDS2046",0.0666267660093224,0.741753045937242,-0.320779173567571,8.36237613170771,-14.1422740331093,-123.267216425532
"22-155_YELL5-2030-2","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Soil","2021-08-24 00:00:00",NA,"2021-08-24 00:00:00",6,NA,0.25,"no depth info given; deepest sample",-113.4124669039,-13.7190968752,NA,0.490752771689567,0.0494947739673648,NA,"SPATIAL",384,"YELL5",-3.6596919023,-0.728700000000003,-1.20355,-0.1153,-2.78429999999999,-0.0365500000000001,"HIDS2046",-0.00420317490495729,0.742120073251842,-0.318639051910632,8.36235153213207,-13.714893700295,-113.093827851989
"22-157_SCBI5-010-2","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Soil","2021-08-30 00:00:00",NA,"2021-08-30 00:00:00",4,NA,0.05,"",-26.8942007508,-3.9133209762,NA,0.450872945520789,0.0552730909972243,NA,"SPATIAL",384,"SCBI5",4.4123670588,4.30984999999987,-0.67845,0.00669999999999948,0.0905499999999932,-0.1642,"HIDS2052",0.470167881069158,0.741402290871881,-0.314676388812247,8.36230604635734,-4.38348885726916,-26.5795243619878
"22-157_SCBI5-1020-2","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Soil","2021-08-30 00:00:00",NA,"2021-08-30 00:00:00",4,NA,0.15,"",-24.6394531036,-3.8364312915,NA,0.463350288432055,0.0605606823184011,NA,"SPATIAL",384,"SCBI5",6.0519972284,5.89235000000008,-0.2337,0.0969499999999996,3.4528,0.0513,"HIDS2052",0.422633413748702,0.743959654666745,-0.321929638863971,8.3623893655583,-4.2590647052487,-24.317523464736
"22-157_SCBI5-1020-3","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Soil","2021-08-30 00:00:00",NA,"2021-08-30 00:00:00",4,NA,0.15,"",-33.1622254265,-4.6552607707,NA,0.505604075058337,0.0590322990284536,NA,"SPATIAL",384,"SCBI5",4.0798607391,-11.0326499999999,-0.3987,-0.2963,-10.06195,-0.06995,"HIDS2052",-0.415893323719157,0.747969308930172,-0.319585498369083,8.3623624080964,-4.23936744698084,-32.8426399281309
"22-157_SCBI5-2030-2","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Soil","2021-08-30 00:00:00",NA,"2021-08-30 00:00:00",4,NA,0.25,"",-32.4862571793,-4.7958731202,NA,0.428111337130205,0.0530364046658924,NA,"SPATIAL",384,"SCBI5",5.8807277823,3.55060000000003,-0.0411999999999999,0.0629499999999998,2.06479999999999,-0.1582,"HIDS2052",0.608925166214607,0.741854392240962,-0.320841762749967,8.36237685149644,-5.40479828641461,-32.16541541655
"22-157_SCBI5-2030-3","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Soil","2021-08-30 00:00:00",NA,"2021-08-30 00:00:00",4,NA,0.25,"",-35.0183069963,-4.8812343226,NA,0.448512284813602,0.0678008963620629,NA,"SPATIAL",384,"SCBI5",4.0315675845,2.21759999999995,-0.2272,0.0661999999999998,1.93429999999999,-0.0652,"HIDS2052",0.498666559133125,0.742397569890249,-0.32035412262648,8.36237124407231,-5.37990088173313,-34.6979528736735
"22-157_SCBI5-3040-2","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Soil","2021-08-30 00:00:00",NA,"2021-08-30 00:00:00",4,NA,0.35,"",-42.8892118141,-6.0476286963,NA,0.409616039484697,0.0489601461266165,NA,"SPATIAL",384,"SCBI5",5.4918177563,0.57835,-0.2177,-0.0300500000000001,-0.700950000000006,-0.1447,"HIDS2052",0.354683677648467,0.74150466343254,-0.319373166882385,8.36235996771139,-6.40231237394847,-42.5698386472176
"22-157_SCBI5-3040-3","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Soil","2021-08-30 00:00:00",NA,"2021-08-30 00:00:00",4,NA,0.35,"",-45.0504257863,-6.3140061587,NA,0.432781803552215,0.0523461296321529,NA,"SPATIAL",384,"SCBI5",5.4616234833,2.41084999999998,-0.0904499999999997,0.0631999999999997,2.17354999999999,-0.000450000000000006,"HIDS2052",0.406827541332015,0.742758722070677,-0.321222508221101,8.3623812305887,-6.72083370003202,-44.7292032780789
"22-157_SCBI5-deep-2","SCBI_tower","Smithsonian Conservation Biology Institute NEON",38.892925,-78.139494,352,"Soil","2021-08-30 00:00:00",NA,"2021-08-30 00:00:00",4,NA,0.45,"",-37.4507731781,-5.2341977823,NA,0.432848405585874,0.0506732487280004,NA,"SPATIAL",384,"SCBI5",4.4228090803,11.90335,-0.4242,0.10195,3.42779999999999,-0.0937,"HIDS2052",0.61548210358303,0.742834957796816,-0.318888421820868,8.36235439728087,-5.84967988588303,-37.1318847562791
"22-158_WOOD5-010-1","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.05,"no depth info given",-82.1626186492,-7.5354227101,NA,0.417410212777404,0.0427992099044543,NA,"SPATIAL",384,"WOOD5",-21.8792369684,8.426275,-0.600974999999999,0.00665000000000004,0.225650000000005,-0.0369750000000001,"Both",0.299985809085525,0.741699627713448,-0.319918681168368,8.36236623793243,-7.83540851918552,-81.8426999680316
"22-158_WOOD5-010-2","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.05,"no depth info given",-61.8740633597,-1.5266657574,NA,0.382350751697829,0.0572951210741022,NA,"SPATIAL",384,"WOOD5",-49.6607373005,-2.40010000000002,-0.64785,-0.0660999999999998,-1.718475,0.028775,"Both",0.0406951315974314,0.74178984477633,-0.322320726392904,8.36239386582407,-1.56736088899743,-61.5517426333071
"22-158_WOOD5-010-3","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.05,"no depth info given",-81.551595081,-6.8893173878,NA,0.415363623086946,0.0452600482051824,NA,"SPATIAL",384,"WOOD5",-26.4370559786,0.0486500000000021,-1.57615,-0.0985499999999999,-2.4725,0.01545,"Both",-0.0291941653157594,0.741878365674656,-0.322656355703251,8.36239772856404,-6.86012322248424,-81.2289387252968
"22-158_WOOD5-1020-1","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.15,"no depth info given",-84.8973597887,-8.1084888957,NA,0.410687192073808,0.0432483986448595,NA,"SPATIAL",384,"WOOD5",-20.0294486231,29.9805250000001,-1.7316,-0.097475,-3.518475,-0.10235,"Both",0.0872197137653027,0.741293323546121,-0.310806836050341,8.36226170826032,-8.1957086094653,-84.5865529526497
"22-158_WOOD5-1020-2","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.15,"",-80.9002403063,-7.1132059673,NA,0.429875388020796,0.0579788544720126,NA,"SPATIAL",384,"WOOD5",-23.9945925679,-2.51884999999998,-1.058225,-0.13335,-4.131725,-0.028725,"Both",-0.0587104435125508,0.742404978097994,-0.319438044302658,8.36236071334078,-7.05449552378745,-80.5808022619973
"22-158_WOOD5-2030-2","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.25,"no depth info given",-89.6384392286,-9.596543394,NA,0.414578737088329,0.0420838377557348,NA,"SPATIAL",384,"WOOD5",-12.8660920766,0.420150000000064,-0.281975,-0.0180999999999998,-0.073724999999996,0.0779,"Both",0.0976279754784936,0.742068250769561,-0.322516119195319,8.36239611451815,-9.69417136947849,-89.3159231094047
"22-158_WOOD5-2030-3","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.25,"no depth info given",-109.1206867677,-13.7417100684,NA,0.468102342879609,0.0466402430326523,NA,"SPATIAL",384,"WOOD5",0.812993779500005,-3.45734999999988,-0.352350000000001,-0.13235,-3.91347499999999,0.0229,"Both",-0.121738473485791,0.742302320267181,-0.321699209859936,8.36238671437187,-13.6199715949142,-108.79898755784
"22-158_WOOD5-3040-2","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.35,"no depth info given",-84.4573854007,-7.0187002866,NA,0.404061516029516,0.049250686724702,NA,"SPATIAL",384,"WOOD5",-28.3077831079,80.8009000000001,-4.1276,-0.0107249999999999,-0.842849999999995,-0.4786,"Both",0.732769453162398,0.739961160174601,-0.205100916716834,8.36108066861055,-7.7514697397624,-84.2522844839832
"22-158_WOOD5-3040-3","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.35,"no depth info given",-109.7521961328,-13.6196399959,NA,0.473596415934905,0.0485813369180973,NA,"SPATIAL",384,"WOOD5",-0.795076165599994,-8.05247499999994,-0.764975,-0.2706,-8.55672499999999,-0.093225,"Both",-0.323136532335984,0.746960752570245,-0.317032804406629,8.36233308482584,-13.296503463564,-109.435163328393
"22-158_WOOD5-deep-1","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.5,"",-126.2165486367,-17.5787531967,NA,0.530539743177585,0.0605176146764941,NA,"SPATIAL",384,"WOOD5",14.4134769369,-1.07947499999996,0.195399999999999,-0.101225,-2.48197499999999,0.105025,"Both",-0.150614903805551,0.741956492070328,-0.320018563194406,8.36236738615888,-17.4281382928944,-125.896530073506
"22-158_WOOD5-deep-2","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.5,"",-88.8009452725,-7.6153371825,NA,0.433444150942261,0.0496723081487472,NA,"SPATIAL",384,"WOOD5",-27.8782478125,128.6519,-7.4601,-0.04135,-3.22434999999999,-0.9596,"Both",1.21409469228322,0.741861486240403,0.0995855509921222,8.35800220244779,-8.82943187478322,-88.9005308234921
"22-158_WOOD5-deep-3","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","2021-07-28 00:00:00",NA,"2021-07-28 00:00:00",6,NA,0.5,"",-111.7772833206,-14.6014566937,NA,0.506916832755768,0.0492451411434237,NA,"SPATIAL",384,"WOOD5",5.03437022899999,-15.01335,-1.663975,-0.4711,-14.70785,0.034275,"Both",-0.997924499047595,0.75678792567124,-0.324577455671846,8.36241984968841,-13.6035321946524,-111.452705864928
"22-233_TALL4-010-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.05,"discarded top 3 cm",-10.5572516133,-0.6535232572,NA,0.477514247751375,0.0633973984923443,NA,"SPATIAL",384,"TALL4",-5.3290655557,1.11365000000001,-0.6823,0.0101,-0.258499999999998,-0.1545,"HIDS2052",0.470558092687133,0.741489427298372,-0.315028271985111,8.36231008217127,-1.12408134988713,-10.2422233413149
"22-233_TALL4-010-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.05,"discarded top 3 cm",-15.9830729677,-1.3807011707,NA,0.533902323196082,0.0768642719362079,NA,"SPATIAL",384,"TALL4",-4.9374636021,-5.4523499999998,-0.4553,-0.11315,-4.68249999999999,-0.061,"HIDS2052",0.0391474552320857,0.742267236917839,-0.319592303381245,8.36236248631218,-1.41984862593209,-15.6634806643188
"22-233_TALL4-010-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.05,"discarded top 3 cm",-17.0911420211,-2.2596320067,NA,0.493748523454956,0.0664086810957353,NA,"SPATIAL",384,"TALL4",0.985914032499998,0.787149999999883,-0.33955,0.0316000000000001,0.249499999999998,0.01875,"HIDS2052",0.302319215358282,0.742354183243777,-0.321599146378174,8.36238556318387,-2.56195122205828,-16.7695428747218
"22-233_TALL4-1020-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.15,"10-20 cm",-16.4847855775,-1.4862969599,NA,0.453663254415092,0.0629434422041474,NA,"SPATIAL",384,"TALL4",-4.5944098983,-3.40784999999983,-0.4478,-0.0496499999999997,-2.74325,-0.06675,"HIDS2052",0.20823351919322,0.741680926994854,-0.319467839229711,8.36236105577809,-1.69453047909322,-16.1653177382703
"22-233_TALL4-1020-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.15,"10-20 cm",-16.3377650583,-2.5190643391,NA,0.453844408075731,0.0648554848632084,NA,"SPATIAL",384,"TALL4",3.8147496545,3.78840000000014,-0.58555,0.0423499999999999,1.00125,0.01875,"HIDS2052",0.326235592552581,0.742496098676334,-0.321870282892662,8.36238868261546,-2.84529993165258,-16.0158947754073
"22-233_TALL4-1020-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.15,"10-20 cm",-20.5902767778,-2.1815276,NA,0.456932994297847,0.0635036857569999,NA,"SPATIAL",384,"TALL4",-3.1380559778,9.29090000000019,-0.9468,-0.0181499999999994,-1.05125,-0.17675,"HIDS2052",0.41565048584455,0.741279177325616,-0.311387750661791,8.36226835952057,-2.59717808584455,-20.2788890271382
"22-233_TALL4-2030-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.25,"20-30 cm",-24.1693510633,-3.1450105733,NA,0.439912628318231,0.0547552926781357,NA,"SPATIAL",384,"TALL4",0.990733523100001,1.44489999999996,-0.3903,0.0161000000000002,0.318750000000009,-0.1775,"HIDS2052",0.515428067871533,0.741460385347151,-0.317152518562387,8.36233445924636,-3.66043864117153,-23.8521985447376
"22-233_TALL4-2030-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.25,"20-30 cm",-18.3288172871,-2.2282728531,NA,0.522905615363942,0.0670086426466975,NA,"SPATIAL",384,"TALL4",-0.502634462300001,-0.260099999999966,-0.48655,-0.0226499999999996,-0.978250000000003,-0.041,"HIDS2052",0.240668012930954,0.741650638628606,-0.320052265536635,8.36236777360688,-2.46894086603095,-18.0087650215634
"22-233_TALL4-2030-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.25,"20-30 cm",-28.4896957392,-4.1128412993,NA,0.419883834192862,0.0540276895079639,NA,"SPATIAL",384,"TALL4",4.4130346552,-6.71634999999992,-0.0952999999999999,-0.1644,-5.89,-0.03,"HIDS2052",-0.131945996635295,0.743102121510229,-0.32105684028377,8.36237932508869,-3.98089530266471,-28.1686388989162
"22-233_TALL4-3040-1","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.35,"hit refusal past 40 cm",-28.1230977804,-2.7896654105,NA,0.423632482916953,0.0590246453341223,NA,"SPATIAL",384,"TALL4",-5.8057744964,3.75189999999998,-0.76555,0.0286,0.564499999999995,-0.141,"HIDS2052",0.497520695855492,0.741576804180207,-0.314879715627514,8.36230837827198,-3.28718610635549,-27.8082180647725
"22-233_TALL4-3040-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.35,"30-40 cm",-23.5079655059,-3.57575361,NA,0.445737778533095,0.0643244872533939,NA,"SPATIAL",384,"TALL4",5.0980633741,5.77515000000017,-0.31805,0.0193500000000002,0.47775,-0.2795,"HIDS2052",0.650263460230302,0.741262892443203,-0.31599938892723,8.36232122343797,-4.2260170702303,-23.1919661169728
"22-233_TALL4-3040-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.35,"30-40 cm",-31.4853524192,-4.1268160687,NA,0.46519616226129,0.0612283487136042,NA,"SPATIAL",384,"TALL4",1.5291761304,1.32265000000007,-0.44655,0.0471000000000004,1.22750000000001,0.00674999999999998,"HIDS2052",0.35726312965087,0.742522816098292,-0.321402085241189,8.36238329623132,-4.48407919835087,-31.1639503339588
"22-233_TALL4-deep-2","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.45,"40-50 cm",-31.6705405897,-4.1350844705,NA,0.41842035364336,0.0528224583835536,NA,"SPATIAL",384,"TALL4",1.4101351743,1.15264999999999,-0.6118,0.0158500000000004,0.497750000000011,-0.14125,"HIDS2052",0.468231176904304,0.741541215076512,-0.316145066388177,8.36232289516533,-4.6033156474043,-31.3543955233118
"22-233_TALL4-deep-3","TALL_tower","Talladega National Forest NEON",32.95047,-87.393259,166,"Soil","2021-08-25 00:00:00",NA,"2021-08-25 00:00:00",5,NA,0.45,"40-50 cm",-32.3576780944,-3.8098520418,NA,0.433630121871169,0.0605893041760862,NA,"SPATIAL",384,"TALL4",-1.87886176,6.80640000000017,-0.7228,-0.0121499999999997,-1.10975000000001,-0.202,"HIDS2052",0.467090148127329,0.741308228668879,-0.312642255961874,8.3622827291429,-4.27694218992733,-32.0450358384381
"22-234_HARV5-010-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.05,"",-52.144203818,-7.2312327519,NA,0.391424479673066,0.0490501094699487,NA,"SPATIAL",384,"HARV5",5.7056581972,-5.5009,-0.154,-0.15805,-5.91895,-0.1368,"HIDS2052",0.0211695242726227,0.743441421658854,-0.319986507951393,8.3623670176517,-7.25240227617262,-51.8242173100486
"22-234_HARV5-010-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.05,"",-53.1007841428,-6.9566841634,NA,0.402008019587531,0.0466351613988705,NA,"SPATIAL",384,"HARV5",2.5526891644,-5.68439999999987,-0.22825,-0.1668,-5.58619999999999,-0.21955,"HIDS2052",0.105897391840309,0.744227420821545,-0.318279151032642,8.36234739760271,-7.06258155524031,-52.7825049917674
"22-234_HARV5-010-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.05,"",-59.3228050164,-7.5704762859,NA,0.446391723734643,0.0586755716254509,NA,"SPATIAL",384,"HARV5",1.2410052708,1.89484999999991,-0.464,-0.0228000000000002,-0.955949999999987,-0.0953,"HIDS2052",0.307778573958703,0.741510287130872,-0.318625564301871,8.3623513771747,-7.8782548598587,-59.0041794520981
"22-234_HARV5-1020-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.15,"",-54.3238652648,-6.7186510016,NA,0.431598198024212,0.055504040785206,NA,"SPATIAL",384,"HARV5",-0.574657252000002,-2.62464999999997,-0.19075,-0.0910500000000001,-3.03945,0.0677,"HIDS2052",-0.0739605119149788,0.741908637938517,-0.321984011066924,8.36238999117457,-6.64469048968502,-54.0018812537331
"22-234_HARV5-1020-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.15,"",-44.8934849832,-3.7114687234,NA,0.416073327855924,0.0564704045905906,NA,"SPATIAL",384,"HARV5",-15.201735196,-0.494149999999991,-0.60625,-0.16755,-5.55919999999999,-0.1858,"HIDS2052",0.0535232208090206,0.743821801228881,-0.314603512019791,8.36230521060036,-3.76499194420902,-44.5788814711802
"22-234_HARV5-1020-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.15,"",-59.9646791102,-7.1866634996,NA,0.439683136779563,0.0891664990048416,NA,"SPATIAL",384,"HARV5",-2.4713711134,-1.77864999999997,-0.15575,-0.11255,-3.31019999999999,-0.1313,"HIDS2052",0.126939886757877,0.74235567411812,-0.320022790278797,8.36236743475386,-7.31360338635788,-59.6446563199212
"22-234_HARV5-2030-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.25,"",-54.6238996397,-6.398904048,NA,0.403654703294814,0.0474931981081754,NA,"SPATIAL",384,"HARV5",-3.4326672557,10.3641,-0.69,-0.0573000000000001,-2.00019999999999,-0.13555,"HIDS2052",0.259623729338937,0.741416932171385,-0.315726957717517,8.36231809743958,-6.65852777733894,-54.3081726819825
"22-234_HARV5-2030-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.25,"",-55.5767399647,-7.6351268368,NA,0.388745136617745,0.049363010784466,NA,"SPATIAL",384,"HARV5",5.50427472969999,-10.1759,-0.2185,-0.32405,-10.65645,-0.1688,"HIDS2052",-0.360833022947634,0.750529613414336,-0.319056819786942,8.36235633228138,-7.27429381385237,-55.2576831449131
"22-234_HARV5-2030-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.25,"",-53.1958984012,-7.3596226011,NA,0.415914857853237,0.0506754595034624,NA,"SPATIAL",384,"HARV5",5.6810824076,-5.44515000000001,-0.09775,-0.1538,-5.57719999999999,-0.1693,"HIDS2052",0.0741682052171538,0.743520823784226,-0.320252096821749,8.36237007102366,-7.43379080631715,-52.8756463043783
"22-234_HARV5-3040-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.35,"",-61.5108537456,-7.9817150236,NA,0.47029284765218,0.0732792502395777,NA,"SPATIAL",384,"HARV5",2.34286644319999,-3.15114999999992,-0.11625,-0.1123,-4.14094999999999,-0.04155,"HIDS2052",0.0131779845205271,0.742153722933722,-0.32094096800016,8.36237799241943,-7.99489300812053,-61.1899127775998
"22-234_HARV5-3040-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.35,"",-54.4514596076,-7.1149472341,NA,0.413119197428815,0.0559616301254326,NA,"SPATIAL",384,"HARV5",2.4681182652,-1.47614999999996,-0.483,-0.2038,-6.69095,-0.20405,"HIDS2052",-0.0153665692303214,0.745148682550121,-0.315431476230135,8.3623147073888,-7.09958066486968,-54.1360281313699
"22-234_HARV5-3040-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","2021-07-05 00:00:00",NA,"2021-07-05 00:00:00",5,NA,0.4,"",-54.2516389172,-6.787366343,NA,0.411951830154085,0.0488016233479505,NA,"SPATIAL",384,"HARV5",0.0472918268000058,-1.27015000000006,-0.4845,-0.0890499999999999,-3.34295,-0.0888,"HIDS2052",0.132061511280632,0.741916438932638,-0.318695845237746,8.36235218463354,-6.91942785428063,-53.9329430719622
